fitness,dnsh3rpm,consideredstr8,upsh6rpm,dnsh2rpm,str8thresh,safeatanyspeed,offroad,fullstmaxsx,wwlim,upsh4rpm,dnsh1rpm,sxappropriatest1,oksyp,slipdec,spincutslp,ignoreinfleA,s2sen,dnsh4rpm,seriousABS,dnsh5rpm,obviousbase,stst,upsh3rpm,clutch_release,stC,pointingahead,spincutclip,clutchslip,obvious,backontracksx,upsh2rpm,senslim,clutchspin,fullstis,brake,carmin,sycon2,s2cen,sycon1,upsh5rpm,carmaxvisib,sxappropriatest2,skidsev1,wheeldia,brakingpacefast,sensang,spincutint,st,brakingpaceslow,sortofontrack,steer2edge,backward
1197489.183049989,10527.386139455777,0.015049654313125622,17871.754093094343,9469.55940958221,0.2157561182462288,0.0013784952607468958,0.5001326614063294,30.106228294011892,2.243524129990268,4763.362042159104,6020.255420790488,8.04163491106249,0.03293353245986834,0.0270716973503281,0.06693218540383977,16.1903382159431,1.5022160483469085,3715.155245541892,41.04815068395423,11225.20663407021,142.96072748359668,741.6118225866842,4759.591936052325,0.02617811035650424,164.57682920030672,1.0982225374611525,0.05127107496851995,45.17050347164764,0.6712330900601753,106.27593556701228,14292.699126080657,0.0433357992590481,25.145517586155858,1.2298103725921345,5.516744956946917e-05,50.80317032651889,1.5003587976497144,0.2556730397171697,0.3214622088858739,4826.393585015699,3.4377880243105063,0.2760101442186077,0.288308347239921,0.4277138834388817,0.5191709351144019,-0.45091039531706356,2.617479977184491,344.97771831288156,3.363848531450839,2.2561024640461356,1.4253171600473111,0.834612393450568
1197393.544379332,10527.386139455777,0.015049654313125622,17871.754093094343,3156.5198031940704,0.07191870608207628,0.0006400459621973779,1.500397984218988,10.035409431337298,2.243524129990268,4763.362042159104,6020.255420790488,8.317414459649001,0.03293353245986834,0.0270716973503281,0.02571294726603849,16.1903382159431,1.5022160483469085,11145.465736625676,41.87027976160805,3741.7355446900697,47.65357582786556,741.6118225866842,9180.733593309333,0.025008858492062892,493.7304876009201,1.0982225374611525,0.05127107496851995,135.51151041494293,2.013699270180526,35.42531185567076,14292.699126080657,0.04650907476530987,75.43655275846757,0.40993679086404483,5.516744956946917e-05,50.80317032651889,1.5003587976497144,0.2556730397171697,0.9643866266576218,4826.393585015699,3.4377880243105063,0.2760101442186077,0.40127815956757634,0.4277138834388817,1.3039272986404715,-1.3527311859511908,2.617479977184491,1034.9331549386447,3.363848531450839,2.2561024640461356,1.4253171600473111,0.834612393450568
1197186.5242666525,3509.1287131519257,0.005016551437708541,13507.419934313364,3156.5198031940704,0.2157561182462288,0.0019201378865921336,1.500397984218988,30.106228294011892,2.243524129990268,14290.086126477312,2006.7518069301625,24.12490473318747,0.0771984620010194,0.009023899116776033,0.02571294726603849,16.1903382159431,1.5022160483469085,11145.465736625676,41.87027976160805,3741.7355446900697,47.65357582786556,488.59205574408065,4759.591936052325,0.07502657547618868,493.7304876009201,3.2946676123834573,0.15381322490555985,64.61324174726684,1.4260020892871335,35.42531185567076,14292.699126080657,0.04650907476530987,75.43655275846757,0.40993679086404483,5.516744956946917e-05,16.93439010883963,0.5001195992165715,0.2556730397171697,0.9643866266576218,4826.393585015699,3.4377880243105063,0.8280304326558231,0.8649250417197629,0.467841167918702,1.557512805343206,-0.45091039531706356,2.617479977184491,344.97771831288156,1.9790904768133875,2.2561024640461356,1.4253171600473111,0.834612393450568
1196927.963218798,3509.1287131519257,0.015049654313125622,10240.449783338849,9469.55940958221,0.2157561182462288,0.0018170178880250322,1.500397984218988,30.106228294011892,6.7305723899708045,4763.362042159104,6020.255420790488,8.04163491106249,0.09880059737960502,0.009023899116776033,0.02571294726603849,5.3967794053143665,4.506648145040725,11145.465736625676,41.87027976160805,3741.7355446900697,142.96072748359668,247.20394086222808,14278.775808156974,0.025008858492062892,164.57682920030672,2.46282487885688,0.05127107496851995,45.17050347164764,2.013699270180526,106.27593556701228,4764.233042026885,0.04650907476530987,75.43655275846757,1.2298103725921345,5.516744956946917e-05,50.80317032651889,0.5001195992165715,0.2556730397171697,0.6683327045511613,4826.393585015699,1.1459293414368354,0.2760101442186077,0.288308347239921,0.4277138834388817,1.557512805343206,-1.3527311859511908,0.8724933257281636,344.97771831288156,1.1212828438169462,2.2561024640461356,0.47510572001577034,2.1529794333366636
1196624.8050669467,10527.386139455777,0.015049654313125622,5957.251364364782,3156.5198031940704,0.0901679834337686,0.0006400459621973779,0.5001326614063294,30.106228294011892,2.243524129990268,14290.086126477312,6020.255420790488,8.04163491106249,0.03293353245986834,0.009023899116776033,0.02571294726603849,16.1903382159431,4.36430242189782,3715.155245541892,41.87027976160805,11225.20663407021,142.96072748359668,741.6118225866842,14278.775808156974,0.0715572979552038,164.57682920030672,3.2946676123834573,0.15381322490555985,45.17050347164764,2.013699270180526,106.27593556701228,14292.699126080657,0.015503024921769956,25.29606507410737,0.6959989695293448,5.516744956946917e-05,50.80317032651889,1.5003587976497144,0.5914701183634576,0.6699463938042338,4826.393585015699,3.43601446536689,0.2760101442186077,0.8649250417197629,0.4277138834388817,0.5191709351144019,-0.45091039531706356,2.617479977184491,1034.9331549386447,3.363848531450839,0.7520341546820452,1.4253171600473111,0.834612393450568
1196556.2381025245,10527.386139455777,0.015049654313125622,5957.251364364782,9469.55940958221,0.2157561182462288,0.0006400459621973779,1.500397984218988,30.106228294011892,2.243524129990268,14290.086126477312,2006.7518069301625,24.12490473318747,0.05966298050807726,0.009023899116776033,0.02571294726603849,16.1903382159431,1.5022160483469085,3715.155245541892,13.956759920536017,3741.7355446900697,47.65357582786556,423.62728898889446,14278.775808156974,0.07502657547618868,164.57682920030672,1.0982225374611525,0.13509327538963817,45.17050347164764,2.013699270180526,35.42531185567076,14292.699126080657,0.02353120287970903,75.43655275846757,0.40993679086404483,0.00016550234870840752,50.80317032651889,0.5001195992165715,0.7670191191515091,0.9643866266576218,4826.393585015699,3.4377880243105063,0.2760101442186077,0.288308347239921,0.4277138834388817,1.557512805343206,-0.45091039531706356,0.8724933257281636,1034.9331549386447,3.363848531450839,0.7520341546820452,1.2207032448457829,2.503837180351704
1196500.1730621606,3509.1287131519257,0.015049654313125622,17871.754093094343,3156.5198031940704,0.2157561182462288,0.0019201378865921336,0.5001326614063294,30.106228294011892,6.7305723899708045,4763.362042159104,6020.255420790488,24.12490473318747,0.09880059737960502,0.009023899116776033,0.07713884179811548,5.3967794053143665,1.5022160483469085,3715.155245541892,41.87027976160805,5216.2794844462005,47.65357582786556,741.6118225866842,4759.591936052325,0.07502657547618868,164.57682920030672,1.0982225374611525,0.15381322490555985,45.17050347164764,2.013699270180526,59.14984223009421,14292.699126080657,0.04650907476530987,75.43655275846757,0.40993679086404483,5.516744956946917e-05,50.80317032651889,1.5003587976497144,0.7670191191515091,0.9529870920207157,14479.180755047095,3.2890046956171246,0.8280304326558231,0.8649250417197629,0.4277138834388817,1.557512805343206,-0.45091039531706356,0.8724933257281636,1034.9331549386447,3.363848531450839,2.146098317266139,1.4253171600473111,0.834612393450568
1196355.2739798967,7916.266046336921,0.015049654313125622,17871.754093094343,3156.5198031940704,0.07191870608207628,0.0006400459621973779,0.5001326614063294,10.035409431337298,6.7305723899708045,10680.5593896063,6020.255420790488,20.3242097289273,0.09880059737960502,0.0270716973503281,0.02571294726603849,13.19599199594259,4.506648145040725,3715.155245541892,13.956759920536017,11225.20663407021,47.65357582786556,247.20394086222808,14278.775808156974,0.025008858492062892,164.57682920030672,2.1520981760522253,0.15381322490555985,135.51151041494293,2.013699270180526,106.27593556701228,12831.96719944098,0.04650907476530987,75.43655275846757,1.2298103725921345,5.516744956946917e-05,50.80317032651889,0.5001195992165715,0.2556730397171697,0.3214622088858739,14479.180755047095,3.4377880243105063,0.8280304326558231,0.8649250417197629,1.283141650316645,0.5191709351144019,-0.45091039531706356,2.617479977184491,1034.9331549386447,1.1212828438169462,0.7520341546820452,1.4253171600473111,0.834612393450568
1195878.1534235575,3509.1287131519257,0.00969196814027208,6181.917613591337,9469.55940958221,0.2157561182462288,0.0006400459621973779,0.5001326614063294,10.035409431337298,5.191571820998223,4763.362042159104,4539.665307066117,8.04163491106249,0.09880059737960502,0.009023899116776033,0.07713884179811548,16.1903382159431,4.506648145040725,3715.155245541892,13.956759920536017,7141.438286969788,142.96072748359668,247.20394086222808,14278.775808156974,0.025008858492062892,164.57682920030672,1.0982225374611525,0.05127107496851995,45.17050347164764,2.013699270180526,106.27593556701228,4764.233042026885,0.015503024921769956,75.43655275846757,0.40993679086404483,5.516744956946917e-05,16.93439010883963,0.5001195992165715,0.7670191191515091,0.5318860720879778,4826.393585015699,1.1459293414368354,0.2760101442186077,0.8649250417197629,0.4277138834388817,1.2636342887563714,-1.3527311859511908,0.8724933257281636,344.97771831288156,2.8599294357023757,2.2561024640461356,1.4253171600473111,2.503837180351704
1195713.6484964776,10527.386139455777,0.005016551437708541,17871.754093094343,3156.5198031940704,0.07191870608207628,0.0019201378865921336,0.5001326614063294,30.106228294011892,2.243524129990268,4763.362042159104,6020.255420790488,24.12490473318747,0.03293353245986834,0.01888528999107887,0.02571294726603849,16.1903382159431,4.506648145040725,11145.465736625676,41.87027976160805,11225.20663407021,142.96072748359668,247.20394086222808,14278.775808156974,0.025008858492062892,493.7304876009201,3.2946676123834573,0.05127107496851995,45.17050347164764,2.013699270180526,106.27593556701228,9390.204291753775,0.04650907476530987,25.145517586155858,1.2298103725921345,0.00016550234870840752,50.80317032651889,0.5001195992165715,0.7670191191515091,0.9643866266576218,14479.180755047095,1.1459293414368354,0.8280304326558231,0.288308347239921,1.283141650316645,0.5191709351144019,-0.45091039531706356,0.8724933257281636,1034.9331549386447,3.363848531450839,2.2561024640461356,1.4253171600473111,0.834612393450568
1195546.379936605,10527.386139455777,0.015049654313125622,15773.949961347036,3156.5198031940704,0.2157561182462288,0.0006400459621973779,0.5001326614063294,10.035409431337298,2.243524129990268,12208.905945382669,6020.255420790488,24.12490473318747,0.03293353245986834,0.009023899116776033,0.02571294726603849,16.1903382159431,4.506648145040725,3715.155245541892,41.87027976160805,3741.7355446900697,47.65357582786556,741.6118225866842,5614.980628367206,0.07502657547618868,164.57682920030672,2.849739816634473,0.14008724584108287,45.17050347164764,0.6712330900601753,106.27593556701228,6460.830776032376,0.04650907476530987,25.145517586155858,1.2298103725921345,5.516744956946917e-05,50.80317032651889,0.5001195992165715,0.7670191191515091,0.9643866266576218,14479.180755047095,1.1459293414368354,0.8280304326558231,0.8649250417197629,0.6685910374361057,1.557512805343206,-1.3527311859511908,1.4344975747255093,498.42781156840704,1.1212828438169462,0.7520341546820452,1.4253171600473111,0.834612393450568
1195494.1165999759,3509.1287131519257,0.015049654313125622,17871.754093094343,9469.55940958221,0.2157561182462288,0.0019201378865921336,0.5001326614063294,30.106228294011892,6.7305723899708045,6850.45467948737,6020.255420790488,8.04163491106249,0.03293353245986834,0.021468679024774596,0.07713884179811548,16.1903382159431,1.5022160483469085,8935.963638526873,41.87027976160805,3741.7355446900697,142.96072748359668,741.6118225866842,14278.775808156974,0.07502657547618868,164.57682920030672,3.2946676123834573,0.05127107496851995,45.17050347164764,2.013699270180526,35.42531185567076,4764.233042026885,0.015503024921769956,75.43655275846757,1.2298103725921345,5.516744956946917e-05,50.80317032651889,0.5001195992165715,0.5989230025743987,0.3214622088858739,14479.180755047095,1.1459293414368354,0.2760101442186077,0.288308347239921,0.4277138834388817,1.557512805343206,-1.3527311859511908,2.617479977184491,344.97771831288156,1.1212828438169462,2.2561024640461356,1.4016554804316612,0.834612393450568
1195223.6911391744,3509.1287131519257,0.005016551437708541,17871.754093094343,3156.5198031940704,0.2157561182462288,0.0006400459621973779,1.500397984218988,30.106228294011892,6.7305723899708045,4763.362042159104,6020.255420790488,24.12490473318747,0.03293353245986834,0.020124055669194296,0.02571294726603849,5.3967794053143665,1.5022160483469085,3715.155245541892,41.87027976160805,7564.64044968805,47.65357582786556,684.3788058509141,14278.775808156974,0.025008858492062892,493.7304876009201,1.0982225374611525,0.13946120807859783,135.51151041494293,0.6712330900601753,60.80014117031558,14292.699126080657,0.015503024921769956,25.145517586155858,1.2298103725921345,0.00016550234870840752,16.93439010883963,1.5003587976497144,0.2556730397171697,0.3214622088858739,4826.393585015699,3.4377880243105063,0.2760101442186077,0.8649250417197629,1.0587559608314443,1.557512805343206,-1.3527311859511908,0.8724933257281636,344.97771831288156,2.843297274459822,2.2561024640461356,1.4253171600473111,0.834612393450568
